date,tmedia,tmax,tmin,tclasse,ptot,pclasse,vmedia,vraffica,settore_prevalente,tempo_permanenza,durata_calma,vclasse,umedia,umin,umax,uclasse,rtot,rclasse,hdd_base18,hdd_base20,cdd_base18
2001-06-01,13.7,17.7,6.8,M000,0.0,MZ,3.68,10.5,NNW,920.0,20.0,M*****,32.0,15.0,59.0,MZ00,29.7,M0,5.8,7.8,0.0
2001-06-02,11.5,17.9,4.4,M000,0.0,MZ,2.59,13.4,NNW,740.0,80.0,M00**0,43.0,25.0,64.0,MZ00,23.0,M0,6.9,8.9,0.0
2001-06-03,8.8,11.8,3.2,M000,0.8,MY,4.01,14.8,NNW,750.0,10.0,M00000,42.0,25.0,89.0,MZ00,25.6,M0,10.5,12.5,0.0
2001-06-04,11.2,18.6,1.8,M000,0.0,MZ,2.18,11.6,N,520.0,40.0,M00000,24.0,5.0,51.0,MZ00,30.1,M0,7.8,9.8,0.0
2001-06-05,12.4,18.6,,M000,0.0,MZ,2.14,8.2,N,470.0,50.0,M*****,48.0,28.0,80.0,MZ00,26.3,M*,,,
2001-06-06,11.3,15.9,6.9,M000,8.4,MZ,1.84,9.9,NNW,490.0,50.0,M00000,63.0,34.0,93.0,MZ00,25.1,M0,6.6,8.6,0.0
2001-06-07,12.8,19.5,5.0,M000,0.0,MZ,2.09,7.9,N,450.0,80.0,M00**0,57.0,27.0,86.0,MZ00,29.0,M0,5.8,7.8,0.0
2001-06-08,13.3,18.3,8.1,M000,1.8,MZ,1.8,7.8,SSE,420.0,80.0,M00000,74.0,52.0,93.0,MZ00,17.6,M0,4.8,6.8,0.0
2001-06-09,12.6,16.9,10.0,M000,10.8,MZ,1.11,6.4,N,300.0,60.0,M00000,85.0,63.0,95.0,MZ00,9.7,M0,4.6,6.6,0.0
2001-06-10,11.9,15.9,10.1,M000,4.2,MZ,1.43,11.9,NNW,430.0,60.0,M00000,77.0,46.0,94.0,MZ00,9.2,M0,5.0,7.0,0.0
2001-06-11,9.5,14.0,3.9,M000,0.0,MZ,3.32,12.9,NNW,710.0,0.0,M00000,45.0,25.0,68.0,MZ00,28.0,M0,9.1,11.1,0.0
2001-06-12,9.9,16.2,1.8,M000,0.0,MZ,1.99,9.2,N,410.0,100.0,M00**0,56.0,36.0,82.0,MZ00,29.8,M0,9.0,11.0,0.0
2001-06-13,11.7,16.7,6.4,M000,0.0,MZ,1.72,8.2,N,400.0,60.0,M00000,67.0,36.0,88.0,MZ00,17.8,M0,6.5,8.5,0.0
2001-06-14,14.0,21.3,6.6,M000,0.2,MY,1.52,9.7,NNW,500.0,20.0,M00000,48.0,21.0,86.0,MZ00,29.6,M0,4.1,6.1,0.0
2001-06-15,14.3,20.4,9.1,M000,3.4,MZ,1.82,8.0,SSE,370.0,40.0,M00000,63.0,39.0,94.0,MZ00,21.5,M0,3.3,5.3,0.0
2001-06-16,12.8,17.4,7.6,M000,8.8,MZ,2.0,11.4,N,310.0,80.0,M00000,72.0,42.0,94.0,MZ00,21.6,M0,5.5,7.5,0.0
2001-06-17,11.0,14.2,6.7,M000,0.0,MZ,2.91,14.2,NNW,820.0,10.0,M00000,52.0,37.0,85.0,MZ00,29.3,M0,7.6,9.6,0.0
2001-06-18,10.9,13.4,7.6,M000,0.0,MZ,4.28,13.5,NNW,1030.0,0.0,M00000,46.0,37.0,60.0,MZ00,28.5,M0,7.5,9.5,0.0
2001-06-19,11.9,17.6,4.1,M000,0.0,MZ,2.91,11.7,NNW,550.0,10.0,M00000,45.0,20.0,73.0,MZ00,30.3,M0,7.2,9.2,0.0
2001-06-20,14.8,22.0,5.6,M000,0.0,MZ,2.44,10.4,NNW,940.0,0.0,M00000,40.0,12.0,73.0,MZ00,29.3,M0,4.2,6.2,0.0
2001-06-21,16.8,23.2,10.0,M000,0.0,MZ,2.07,9.2,N,570.0,20.0,M00000,39.0,22.0,60.0,MZ00,29.0,M0,0.0,3.4,0.0
2001-06-22,17.1,23.5,9.9,M000,0.0,MZ,2.08,10.0,NNW,450.0,20.0,M00000,28.0,7.0,55.0,MZ00,29.9,M0,0.0,3.3,0.0
2001-06-23,18.4,25.1,10.7,M000,0.0,MZ,2.09,9.9,NNW,590.0,50.0,M00000,27.0,11.0,44.0,MZ00,29.5,M0,0.0,2.1,0.0
2001-06-24,18.9,26.3,11.4,M000,0.0,MZ,1.73,9.4,N,620.0,20.0,M00000,44.0,22.0,68.0,MZ00,26.6,M0,0.0,1.2,0.0
2001-06-25,19.0,25.9,12.0,M000,0.0,MZ,1.98,7.4,N,550.0,20.0,M00000,52.0,29.0,77.0,MZ00,28.6,M0,0.0,1.1,0.0
2001-06-26,18.3,24.3,11.2,M000,0.0,MZ,2.0,8.7,SSE,580.0,110.0,M00**0,59.0,34.0,85.0,MZ00,26.1,M0,0.0,2.3,0.0
2001-06-27,17.7,24.0,13.0,M000,0.2,MY,1.73,8.1,SSE,500.0,120.0,M00**0,73.0,53.0,92.0,MZ00,19.4,M0,0.0,1.5,0.0
2001-06-28,14.7,19.0,11.2,M000,0.6,MZ,1.7,7.7,S,400.0,140.0,M00000,81.0,51.0,95.0,MZ00,17.8,M0,0.0,4.9,0.0
2001-06-29,16.4,23.4,9.0,M000,0.0,MZ,1.89,7.6,N,410.0,70.0,M00000,61.0,41.0,84.0,MZ00,25.9,M0,0.0,3.8,0.0
2001-06-30,18.5,25.3,11.9,M000,0.0,MZ,2.26,9.9,N,400.0,90.0,M00**0,56.0,27.0,85.0,MZ00,25.6,M0,0.0,1.4,0.0
2001-07-01,18.5,23.1,12.3,M000,0.0,MZ,2.8,11.5,NNW,740.0,80.0,M00000,43.0,28.0,71.0,MZ00,28.5,M0,0.0,2.3,0.0
2001-07-02,17.0,23.7,10.3,M000,0.0,MZ,1.98,8.2,N,490.0,80.0,M00**0,63.0,42.0,86.0,MZ00,27.6,M0,0.0,3.0,0.0
2001-07-03,17.2,23.7,11.2,M000,0.0,MZ,2.01,7.8,N,410.0,70.0,M00**0,71.0,49.0,88.0,MZ00,25.1,M0,0.0,2.6,0.0
2001-07-04,14.7,19.5,11.9,M000,0.2,MY,1.89,9.6,SSE,670.0,20.0,M00000,82.0,62.0,92.0,MZ00,18.3,M0,0.0,4.3,0.0
2001-07-05,15.9,20.1,12.8,M000,0.2,MY,1.63,7.1,SSE,550.0,100.0,M00**0,79.0,61.0,93.0,MZ00,14.1,M0,0.0,3.6,0.0
2001-07-06,16.4,19.8,14.0,M000,0.2,MY,1.77,10.7,SSE,340.0,110.0,M00000,67.0,51.0,80.0,MZ00,17.5,M0,0.0,3.1,0.0
2001-07-07,14.7,18.2,11.9,M000,1.0,MZ,1.56,9.6,,,220.0,M00000,60.0,36.0,90.0,MZ00,13.3,M0,0.0,5.0,0.0
2001-07-08,16.3,22.5,9.1,M000,0.0,MZ,1.54,9.2,N,360.0,30.0,M00000,47.0,28.0,71.0,MZ00,21.3,M0,0.0,4.2,0.0
2001-07-09,16.8,23.3,10.6,M000,0.0,MZ,1.62,8.9,N,430.0,50.0,M00000,51.0,23.0,73.0,MZ00,22.1,M0,0.0,3.1,0.0
2001-07-10,15.7,19.7,11.1,M000,0.2,MY,1.67,7.6,N,420.0,30.0,M00000,68.0,51.0,87.0,MZ00,17.2,M0,0.0,4.6,0.0
2001-07-11,17.4,24.4,11.2,M000,0.0,MZ,2.42,10.9,NNW,460.0,20.0,M00000,56.0,32.0,84.0,MZ00,24.7,M0,0.0,2.2,0.0
2001-07-12,18.2,25.5,10.0,M000,0.0,MZ,2.12,9.4,NNW,410.0,40.0,M00000,43.0,20.0,63.0,MZ00,27.7,M0,0.0,2.3,0.0
2001-07-13,17.8,25.3,12.3,M000,0.0,MZ,1.67,11.2,N,380.0,60.0,M00000,51.0,17.0,84.0,MZ00,26.8,M0,0.0,1.2,0.0
2001-07-14,16.0,20.4,11.4,M000,2.4,MZ,1.85,7.6,SSE,690.0,90.0,M00**0,73.0,58.0,93.0,MZ00,15.2,M0,0.0,4.1,0.0
2001-07-15,12.7,15.7,8.3,M000,22.6,MZ,1.36,6.7,SSE,450.0,40.0,M00000,90.0,70.0,95.0,MZ00,3.3,M0,6.0,8.0,0.0
2001-07-16,11.7,17.7,6.0,M000,0.4,MZ,1.5,8.3,N,370.0,40.0,M00000,62.0,39.0,84.0,MZ00,18.6,M0,6.2,8.2,0.0
2001-07-17,14.1,20.8,6.4,M000,0.0,MZ,1.53,9.9,N,490.0,40.0,M00000,46.0,22.0,73.0,MZ00,26.1,M0,4.4,6.4,0.0
2001-07-18,13.0,18.2,8.0,M000,5.8,MZ,1.13,6.7,N,350.0,120.0,M00000,69.0,43.0,92.0,MZ00,15.6,M0,4.9,6.9,0.0
2001-07-19,12.8,19.1,6.7,M000,0.0,MZ,2.07,10.1,NNW,310.0,10.0,M00000,54.0,20.0,79.0,MZ00,20.8,M0,5.1,7.1,0.0
2001-07-20,12.1,14.8,7.6,M000,0.0,MZ,4.2,15.8,NNW,970.0,20.0,M00000,44.0,36.0,61.0,MZ00,27.5,M0,6.8,8.8,0.0
2001-07-21,14.3,22.1,5.8,M000,0.0,MZ,2.13,7.6,N,470.0,10.0,M00000,49.0,22.0,75.0,MZ00,27.6,M0,4.1,6.1,0.0
2001-07-22,17.4,25.0,10.1,M000,0.0,MZ,1.95,7.2,N,580.0,30.0,M00000,53.0,34.0,75.0,MZ00,26.9,M0,0.0,2.5,0.0
2001-07-23,17.8,24.3,11.8,M000,0.0,MZ,1.74,8.6,N,490.0,20.0,M00000,53.0,32.0,71.0,MZ00,20.8,M0,0.0,2.0,0.0
2001-07-24,17.8,24.5,10.8,M000,0.0,MZ,1.54,7.9,N,430.0,80.0,M00000,51.0,25.0,80.0,MZ00,20.5,M0,0.0,2.4,0.0
2001-07-25,17.6,24.0,11.0,M000,0.0,MZ,1.89,8.6,N,440.0,50.0,M00000,64.0,36.0,86.0,MZ00,23.7,M0,0.0,2.5,0.0
2001-07-26,17.9,24.5,11.7,M000,0.0,MZ,1.79,7.9,SSE,350.0,160.0,M00**0,69.0,44.0,86.0,MZ00,23.4,M0,0.0,1.9,0.0
2001-07-27,18.7,26.5,11.9,M000,0.0,MZ,1.58,10.6,N,440.0,80.0,M00**0,58.0,24.0,85.0,MZ00,20.3,M0,0.0,0.8,0.0
2001-07-28,15.7,24.7,11.0,M000,3.0,MZ,1.28,9.5,N,430.0,90.0,M00000,74.0,36.0,95.0,MZ00,12.2,M0,0.0,2.2,0.0
2001-07-29,17.2,25.0,9.8,M000,0.2,MY,1.63,6.8,N,420.0,120.0,M00**0,68.0,35.0,94.0,MZ00,21.8,M0,0.0,2.6,0.0
2001-07-30,19.7,27.2,12.2,M000,0.0,MZ,1.88,7.7,N,450.0,40.0,M00000,61.0,31.0,88.0,MZ00,25.4,M0,0.0,0.3,0.0
2001-07-31,19.4,25.2,13.9,M000,0.0,MZ,1.88,8.4,N,450.0,120.0,M00**0,72.0,54.0,89.0,MZ00,22.9,M0,0.0,0.5,0.0
2001-08-01,20.9,27.3,13.7,M000,0.0,MZ,1.87,7.6,,,200.0,M00000,61.0,37.0,86.0,MZ00,24.4,M0,0.0,0.0,0.0
2001-08-02,20.1,25.6,15.5,M000,0.0,MZ,1.75,7.9,SSE,460.0,60.0,M00**0,77.0,54.0,90.0,MZ00,16.2,M0,0.0,0.0,0.0
2001-08-03,19.0,22.6,16.5,M000,1.2,MY,1.46,7.4,,,230.0,M00000,81.0,62.0,96.0,MZ00,10.9,M0,0.0,0.5,0.0
2001-08-04,18.3,23.9,13.3,M000,3.2,MY,1.43,8.1,NNW,380.0,40.0,M00000,59.0,30.0,96.0,MZ00,21.0,M0,0.0,1.4,0.0
2001-08-05,16.4,21.6,11.3,M000,0.0,MZ,2.6,10.9,NNW,950.0,0.0,M00000,38.0,22.0,58.0,MZ00,25.8,M0,0.0,3.6,0.0
2001-08-06,16.3,22.6,10.4,M000,0.0,MZ,2.17,10.2,NNW,630.0,50.0,M00**0,46.0,32.0,60.0,MZ00,24.2,M0,0.0,3.5,0.0
2001-08-07,17.4,23.9,10.9,M000,0.0,MZ,1.96,8.7,N,480.0,70.0,M00000,58.0,26.0,86.0,MZ00,24.8,M0,0.0,2.6,0.0
2001-08-08,16.0,23.2,11.1,M000,0.4,MZ,1.33,6.9,NNW,330.0,80.0,M00000,69.0,42.0,88.0,MZ00,13.0,M0,0.0,2.9,0.0
2001-08-09,14.2,17.2,11.8,M000,9.4,MZ,1.29,5.2,N,560.0,80.0,M00000,89.0,74.0,96.0,MZ00,4.2,M0,3.5,5.5,0.0
2001-08-10,15.1,21.3,9.2,M000,0.2,MZ,2.62,11.7,NNW,660.0,10.0,M00000,56.0,17.0,96.0,MZ00,25.2,M0,0.0,4.8,0.0
2001-08-11,15.0,21.6,8.6,M000,0.0,MZ,2.74,13.3,NNW,310.0,0.0,M00000,41.0,15.0,80.0,MZ00,25.2,M0,0.0,4.9,0.0
2001-08-12,13.7,20.9,6.5,M000,0.0,MZ,2.14,8.8,N,590.0,30.0,M00000,68.0,46.0,87.0,MZ00,24.5,M0,4.3,6.3,0.0
2001-08-13,15.9,23.9,8.0,M000,0.0,MZ,1.97,8.6,N,500.0,100.0,M00**0,59.0,30.0,89.0,MZ00,24.2,M0,0.0,4.1,0.0
2001-08-14,17.1,24.6,10.0,M000,0.0,MZ,1.71,9.0,,,210.0,M00000,67.0,36.0,88.0,MZ00,23.1,M0,0.0,2.7,0.0
2001-08-15,17.8,24.3,12.2,M000,0.0,MZ,1.65,8.1,N,580.0,90.0,M00**0,68.0,44.0,90.0,MZ00,19.9,M0,0.0,1.8,0.0
2001-08-16,18.2,25.9,12.3,M000,0.0,MZ,1.09,6.1,N,290.0,90.0,M00000,65.0,26.0,87.0,MZ00,13.5,M0,0.0,0.9,0.0
2001-08-17,15.5,20.5,10.4,M000,0.8,MZ,1.41,9.0,N,450.0,70.0,M00000,76.0,53.0,93.0,MZ00,12.9,M0,0.0,4.6,0.0
2001-08-18,15.6,21.9,9.0,M000,0.2,MY,1.77,8.4,N,410.0,110.0,M00000,72.0,44.0,94.0,MZ00,21.6,M0,0.0,4.6,0.0
2001-08-19,17.0,23.0,11.6,M000,0.0,MZ,1.88,8.4,SSE,340.0,80.0,M00**0,66.0,38.0,88.0,MZ00,20.0,M0,0.0,2.7,0.0
2001-08-20,15.9,22.2,11.1,M000,1.0,MZ,1.69,7.6,N,290.0,20.0,M00000,73.0,31.0,91.0,MZ00,15.8,M0,0.0,3.4,0.0
2001-08-21,16.3,23.8,9.7,M000,0.0,MZ,1.91,9.0,N,490.0,70.0,M00000,63.0,35.0,86.0,MZ00,22.8,M0,0.0,3.3,0.0
2001-08-22,16.9,24.3,9.4,M000,0.0,MZ,1.94,9.0,N,460.0,90.0,M00**0,61.0,33.0,81.0,MZ00,22.5,M0,0.0,3.2,0.0
2001-08-23,17.9,24.4,11.7,M000,0.0,MZ,2.0,9.3,N,480.0,70.0,M00000,68.0,46.0,86.0,MZ00,20.6,M0,0.0,2.0,0.0
2001-08-24,18.3,25.4,11.0,M000,0.0,MZ,1.93,9.3,N,490.0,50.0,M00000,63.0,37.0,83.0,MZ00,21.7,M0,0.0,1.8,0.0
2001-08-25,19.5,25.4,14.8,M000,0.0,MZ,1.75,8.3,SSE,420.0,120.0,M00000,70.0,47.0,85.0,MZ00,19.9,M0,0.0,0.0,0.0
2001-08-26,19.5,26.0,15.0,M000,0.0,MZ,1.59,8.5,,,240.0,M00000,71.0,46.0,89.0,MZ00,19.3,M0,0.0,0.0,0.0
2001-08-27,20.3,27.3,13.1,M000,0.0,MZ,2.1,9.3,NNW,740.0,0.0,M00000,49.0,19.0,86.0,MZ00,20.6,M0,0.0,0.0,0.0
2001-08-28,19.9,27.7,13.0,M000,0.0,MZ,1.77,7.1,N,640.0,10.0,M00000,46.0,24.0,63.0,MZ00,20.4,M0,0.0,0.0,0.0
2001-08-29,20.2,27.9,13.3,M000,0.0,MZ,2.04,8.3,N,470.0,10.0,M00000,49.0,16.0,80.0,MZ00,20.6,M0,0.0,0.0,0.0
2001-08-30,16.7,19.7,13.6,M000,0.0,MZ,2.1,8.3,SSE,370.0,60.0,M00000,66.0,45.0,87.0,MZ00,13.3,M0,0.0,3.4,0.0
2001-08-31,13.6,18.4,8.2,M000,0.0,MZ,2.31,13.0,NNW,640.0,30.0,M00000,51.0,35.0,68.0,MZ00,14.5,M0,4.7,6.7,0.0
2001-09-01,10.7,13.3,7.3,M000,0.0,MZ,3.61,12.2,NNW,960.0,20.0,M00000,46.0,41.0,59.0,MZ00,18.1,M0,7.7,9.7,0.0
2001-09-02,11.8,19.7,4.4,M000,0.0,MZ,2.0,8.4,N,510.0,50.0,M00000,51.0,23.0,76.0,MZ00,21.2,M0,6.0,8.0,0.0
2001-09-03,12.3,19.2,5.5,M000,0.0,MZ,2.07,9.3,N,540.0,50.0,M00**0,61.0,37.0,86.0,MZ00,20.8,M0,5.7,7.7,0.0
2001-09-04,11.4,17.0,6.2,M000,3.8,MZ,2.48,13.8,NNW,650.0,10.0,M00000,61.0,31.0,92.0,MZ00,13.9,M0,6.4,8.4,0.0
2001-09-05,10.1,13.7,5.8,M000,0.0,MZ,4.23,15.2,NW,810.0,20.0,M00000,42.0,31.0,80.0,MZ00,20.4,M0,8.3,10.3,0.0
2001-09-06,13.5,19.6,6.4,M000,0.0,MZ,3.3,14.6,NNW,890.0,30.0,M00000,31.0,10.0,58.0,MZ00,20.5,M0,5.0,7.0,0.0
2001-09-07,14.2,18.9,10.5,M000,0.0,MZ,3.3,14.4,NNW,820.0,0.0,M00000,46.0,29.0,62.0,MZ00,19.4,M0,3.3,5.3,0.0
2001-09-08,15.5,19.6,10.9,M000,0.0,MZ,3.11,13.9,NNW,800.0,0.0,M00000,37.0,23.0,57.0,MZ00,18.4,M0,0.0,4.8,0.0
2001-09-09,12.5,15.5,6.4,M000,0.2,MY,3.62,16.3,NNW,870.0,10.0,M00000,35.0,15.0,70.0,MZ00,20.4,M0,7.1,9.1,0.0
2001-09-10,8.3,11.9,4.3,M000,0.0,MZ,3.98,14.9,NNW,860.0,0.0,M00000,38.0,26.0,59.0,MZ00,20.9,M0,9.9,11.9,0.0
2001-09-11,8.2,14.1,2.4,M000,0.0,MZ,2.96,13.8,NNW,770.0,10.0,M00000,36.0,18.0,59.0,MZ00,20.2,M0,9.8,11.8,0.0
2001-09-12,9.8,18.4,2.4,M000,0.0,MZ,2.22,11.7,N,540.0,30.0,M00000,41.0,20.0,65.0,MZ00,19.0,M0,7.6,9.6,0.0
2001-09-13,10.8,17.8,4.7,M000,0.0,MZ,2.02,9.9,N,540.0,100.0,M00000,53.0,34.0,73.0,MZ00,17.2,M0,6.8,8.8,0.0
2001-09-14,10.0,13.4,7.3,M000,1.2,MZ,2.97,15.0,NNW,480.0,50.0,M00000,53.0,34.0,87.0,MZ00,11.5,M0,7.7,9.7,0.0
2001-09-15,11.0,17.7,3.6,M000,0.0,MZ,2.64,10.6,NNW,680.0,10.0,M00000,36.0,15.0,64.0,MZ00,19.3,M0,7.4,9.4,0.0
2001-09-16,9.5,11.8,6.2,M000,0.0,MZ,3.55,13.9,NNW,920.0,0.0,M00000,39.0,29.0,52.0,MZ00,16.3,M0,9.0,11.0,0.0
2001-09-17,7.0,10.8,2.7,M000,0.0,MZ,3.6,12.1,NNW,910.0,10.0,M00000,41.0,30.0,55.0,MZ00,18.5,M0,11.3,13.3,0.0
2001-09-18,5.9,12.7,-0.5,M000,0.0,MZ,1.55,7.2,N,390.0,20.0,M00**0,51.0,19.0,82.0,MZ00,13.3,M0,11.9,13.9,0.0
2001-09-19,5.6,10.1,1.2,M000,0.0,MZ,1.39,6.6,,,190.0,M00000,70.0,49.0,85.0,MZ00,9.3,M0,12.4,14.4,0.0
2001-09-20,7.6,14.1,3.5,M000,0.0,MZ,1.75,8.8,N,370.0,90.0,M00000,71.0,40.0,86.0,MZ00,15.1,M0,9.2,11.2,0.0
2001-09-21,10.4,18.7,4.8,M000,0.0,MZ,1.74,7.6,N,440.0,60.0,M00000,63.0,25.0,84.0,MZ00,17.4,M0,6.3,8.3,0.0
2001-09-22,7.8,10.8,4.4,M000,7.4,MZ,1.09,3.9,SSE,360.0,130.0,M00000,88.0,76.0,95.0,MZ00,3.5,M0,10.4,12.4,0.0
2001-09-23,8.0,8.7,7.3,M000,37.2,MY,1.03,4.9,SSE,640.0,200.0,M00**0,96.0,95.0,97.0,MZ00,1.4,M0,10.0,12.0,0.0
2001-09-24,9.5,14.3,7.1,M000,2.0,MZ,1.45,6.1,S,380.0,120.0,M00**0,92.0,69.0,97.0,MZ00,8.1,M0,7.3,9.3,0.0
2001-09-25,10.6,15.5,6.5,M000,0.4,MZ,2.21,9.9,NNW,800.0,30.0,M00000,60.0,24.0,97.0,MZ00,16.6,M0,7.0,9.0,0.0
2001-09-26,9.7,17.4,4.0,M000,0.0,MZ,1.63,7.6,NNW,640.0,30.0,M00000,47.0,15.0,80.0,MZ00,16.7,M0,7.3,9.3,0.0
2001-09-27,9.2,15.4,3.3,M000,0.0,MZ,1.69,8.4,,,190.0,M00000,70.0,46.0,85.0,MZ00,15.5,M0,8.7,10.7,0.0
2001-09-28,9.4,14.8,3.8,M000,0.0,MZ,1.54,8.3,,,300.0,M00000,77.0,56.0,91.0,MZ00,15.7,M0,8.7,10.7,0.0
2001-09-29,8.2,9.1,7.3,M000,9.2,MZ,0.89,4.1,,,390.0,M00000,92.0,87.0,96.0,MZ00,1.6,M0,9.8,11.8,0.0
2001-09-30,9.7,14.8,6.9,M000,2.2,MZ,1.55,7.8,,,210.0,M00000,89.0,74.0,97.0,MZ00,14.8,M0,7.2,9.2,0.0
2001-10-01,11.2,16.9,7.7,M000,0.0,MZ,1.62,8.3,N,440.0,80.0,M00000,79.0,49.0,94.0,MZ00,12.8,M0,5.7,7.7,0.0
2001-10-02,11.0,15.9,5.8,M000,0.0,MZ,1.87,8.0,,,160.0,M00000,86.0,67.0,96.0,MZ00,14.6,M0,7.2,9.2,0.0
2001-10-03,11.6,16.9,6.3,M000,4.2,MZ,1.78,8.7,SSE,410.0,120.0,M00000,81.0,60.0,94.0,MZ00,14.0,M0,6.4,8.4,0.0
2001-10-04,12.2,19.8,7.4,M000,4.0,MZ,1.39,7.1,N,430.0,60.0,M00000,77.0,34.0,95.0,MZ00,15.0,M0,4.4,6.4,0.0
2001-10-05,10.3,15.3,5.7,M000,0.8,MZ,1.23,5.7,N,410.0,140.0,M00**0,79.0,51.0,95.0,MZ00,9.5,M0,7.5,9.5,0.0
2001-10-06,11.4,15.6,7.6,M000,2.0,MY,1.76,8.0,SSE,390.0,40.0,M00**0,85.0,67.0,96.0,MZ00,11.2,M0,6.4,8.4,0.0
2001-10-07,11.4,17.5,7.8,M000,7.4,MZ,1.24,5.3,SSE,400.0,100.0,M00000,86.0,50.0,96.0,MZ00,8.4,M0,5.4,7.4,0.0
2001-10-08,10.6,16.0,5.3,M000,0.0,MZ,1.6,7.6,SSE,410.0,110.0,M00**0,83.0,61.0,95.0,MZ00,12.2,M0,7.4,9.4,0.0
2001-10-09,11.1,14.2,8.7,M000,9.0,MZ,1.26,6.8,,,200.0,M00000,85.0,66.0,94.0,MZ00,9.3,M0,6.6,8.6,0.0
2001-10-10,10.7,16.3,7.6,M000,0.2,MZ,1.39,6.4,,,200.0,M00000,81.0,51.0,95.0,MZ00,13.8,M0,6.1,8.1,0.0
2001-10-11,12.2,21.3,7.6,M000,0.0,MZ,1.5,7.6,NNW,470.0,10.0,M00000,68.0,29.0,91.0,MZ00,13.5,M0,3.6,5.6,0.0
2001-10-12,12.7,19.7,8.5,M000,0.0,MZ,1.73,6.9,N,560.0,10.0,M00000,62.0,36.0,81.0,MZ00,12.9,M0,3.9,5.9,0.0
2001-10-13,13.3,20.8,8.6,M000,0.0,MZ,1.56,7.5,NNW,460.0,30.0,M00000,63.0,32.0,80.0,MZ00,12.9,M0,3.3,5.3,0.0
2001-10-14,12.6,19.2,7.8,M000,0.0,MZ,1.37,7.9,N,580.0,80.0,M00000,65.0,39.0,86.0,MZ00,11.2,M0,4.5,6.5,0.0
2001-10-15,11.0,17.3,6.2,M000,0.0,MZ,1.45,6.6,N,530.0,40.0,M00000,69.0,34.0,87.0,MZ00,11.8,M0,6.3,8.3,0.0
2001-10-16,11.5,18.5,6.6,M000,0.0,MZ,1.3,7.6,N,520.0,30.0,M00000,70.0,40.0,90.0,MZ00,11.8,M0,5.5,7.5,0.0
2001-10-17,10.3,16.6,5.3,M000,0.0,MZ,1.71,8.3,SSE,480.0,20.0,M00000,76.0,48.0,90.0,MZ00,11.5,M0,7.1,9.1,0.0
2001-10-18,9.3,12.0,7.8,M000,2.0,MZ,1.03,5.8,,,230.0,M00000,86.0,72.0,94.0,MZ00,4.3,M0,8.1,10.1,0.0
2001-10-19,9.6,11.5,8.3,M000,0.0,MZ,1.05,5.1,SSE,560.0,150.0,M00000,91.0,81.0,96.0,MZ00,1.8,M0,8.1,10.1,0.0
2001-10-20,8.9,10.0,6.2,M000,35.0,MZ,1.43,6.3,SSE,550.0,100.0,M00000,94.0,91.0,96.0,MZ00,,M0,9.9,11.9,0.0
2001-10-21,7.9,13.0,4.5,M000,0.0,MZ,1.31,6.9,N,440.0,70.0,M00000,76.0,49.0,96.0,MZ00,8.4,M0,9.3,11.3,0.0
2001-10-22,8.9,15.7,4.8,M000,0.0,MZ,1.57,6.7,N,640.0,60.0,M00000,61.0,29.0,82.0,MZ00,11.2,M0,7.8,9.8,0.0
2001-10-23,8.1,13.3,4.4,M000,1.8,MZ,1.66,9.9,NNW,410.0,90.0,M00**0,74.0,51.0,93.0,MZ00,8.1,M0,9.2,11.2,0.0
2001-10-24,10.0,13.9,6.7,M000,0.0,MZ,2.47,13.2,NNW,650.0,10.0,M00000,48.0,29.0,69.0,MZ00,11.4,M0,7.7,9.7,0.0
2001-10-25,9.6,15.5,3.2,M000,0.0,MZ,1.79,8.8,NNW,540.0,40.0,M00000,55.0,27.0,86.0,MZ00,11.0,M0,8.7,10.7,0.0
2001-10-26,5.7,10.5,1.5,M000,0.0,MZ,1.45,7.1,N,430.0,180.0,M00000,75.0,61.0,85.0,MZ00,10.3,M0,12.0,14.0,0.0
2001-10-27,6.2,10.9,2.0,M000,0.0,MZ,1.6,6.6,S,460.0,120.0,M00**0,79.0,59.0,90.0,MZ00,10.4,M0,11.6,13.6,0.0
2001-10-28,7.6,14.8,3.3,M000,0.0,MZ,1.23,5.9,N,460.0,60.0,M00000,68.0,43.0,89.0,MZ00,9.2,M0,9.0,11.0,0.0
2001-10-29,12.1,20.1,5.8,M000,0.0,MZ,1.53,10.4,N,580.0,50.0,M00000,40.0,20.0,60.0,MZ00,9.9,M0,5.1,7.1,0.0
2001-10-30,11.6,18.1,6.5,M000,0.0,MZ,1.56,7.0,N,580.0,20.0,M00000,36.0,22.0,55.0,MZ00,10.4,M0,5.7,7.7,0.0
2001-10-31,9.9,15.8,4.2,M000,0.0,MZ,1.72,10.2,N,580.0,30.0,M00000,43.0,23.0,58.0,MZ00,9.3,M0,8.0,10.0,0.0
2001-11-01,8.5,14.2,2.1,M000,0.0,MZ,1.95,10.3,N,370.0,60.0,M00000,50.0,25.0,75.0,MZ00,9.9,M0,9.9,11.9,0.0
2001-11-02,4.2,10.7,-0.1,M000,0.0,MZ,1.22,7.7,,,190.0,M00000,67.0,36.0,87.0,MZ00,9.7,M0,12.7,14.7,0.0
2001-11-03,4.2,9.1,0.8,M000,0.0,MZ,1.62,6.8,S,420.0,60.0,M00000,78.0,61.0,86.0,MZ00,9.3,M0,13.1,15.1,0.0
