Date,Max Temperature (°C),Min Temperature (°C),Mean Temperature (°C),Avg Relative Humidity (%),Avg Cloud Cover (%),Total Precipitation (mm),Max Wind Speed (m/s),Avg Wind Direction (°),Weather Code
2015-09-01,24.0,16.5,20.2375,78.58333333333333,59.916666666666664,7.0,5.5,225.79166666666666,3.0
2015-09-02,23.2,14.7,19.308333333333334,76.58333333333333,44.416666666666664,1.7000000000000002,6.3,188.79166666666666,51.0
2015-09-03,20.8,16.1,18.116666666666667,81.41666666666667,56.375,4.1,4.7,191.54166666666666,3.0
2015-09-04,20.1,12.2,16.662499999999998,76.125,53.0,2.4,7.0,199.625,0.0
2015-09-05,19.9,12.7,16.8125,65.66666666666667,17.458333333333332,2.4,8.2,209.125,0.0
2015-09-06,19.9,8.7,14.891666666666666,65.54166666666667,8.541666666666666,0.0,7.8,201.91666666666666,0.0
2015-09-07,19.7,11.6,15.8125,76.125,65.625,0.30000000000000004,8.9,170.5,2.0
2015-09-08,16.8,13.9,15.291666666666666,84.95833333333333,90.5,2.8,6.6,92.375,51.0
2015-09-09,18.4,12.9,15.4125,88.33333333333333,83.04166666666667,7.0,7.5,164.58333333333334,51.0
2015-09-10,17.2,12.0,14.566666666666668,90.20833333333333,84.5,10.6,7.5,177.66666666666666,51.0
2015-09-11,17.0,12.7,14.416666666666666,92.54166666666667,84.5,2.8,7.2,125.95833333333333,51.0
2015-09-12,16.7,12.6,14.633333333333333,92.83333333333333,86.66666666666667,1.6,7.0,161.08333333333334,51.0
2015-09-13,17.6,14.2,15.441666666666668,94.20833333333333,98.91666666666667,23.0,7.6,193.75,51.0
2015-09-14,22.1,14.5,17.962500000000002,75.95833333333333,54.833333333333336,3.0,4.3,219.25,2.0
2015-09-15,18.7,14.9,16.7375,79.95833333333333,92.375,1.9,7.0,178.20833333333334,3.0
2015-09-16,17.2,14.3,15.804166666666667,95.66666666666667,95.58333333333333,9.7,6.6,130.75,51.0
2015-09-17,20.1,15.0,17.091666666666665,91.95833333333333,63.583333333333336,8.0,5.0,183.08333333333334,53.0
2015-09-18,20.4,14.7,17.220833333333335,70.45833333333333,22.416666666666668,0.6000000000000001,5.9,216.29166666666666,1.0
2015-09-19,19.4,10.3,15.0375,70.0,21.916666666666668,0.4,6.5,226.91666666666666,1.0
2015-09-20,21.1,8.4,15.487499999999999,66.16666666666667,1.0833333333333333,0.0,9.4,219.83333333333334,0.0
2015-09-21,20.1,9.8,15.054166666666667,78.54166666666667,16.166666666666668,0.0,9.1,194.58333333333334,0.0
2015-09-22,16.8,12.2,14.433333333333332,88.0,95.16666666666667,4.1,6.2,168.04166666666666,51.0
2015-09-23,15.9,8.6,13.604166666666666,69.375,39.875,2.4,7.7,240.625,1.0
2015-09-24,19.8,6.0,13.216666666666667,60.291666666666664,4.666666666666667,0.0,9.9,231.16666666666666,0.0
2015-09-25,22.1,7.6,15.254166666666668,65.33333333333333,19.75,0.0,9.1,230.625,0.0
2015-09-26,19.3,8.7,14.354166666666666,84.0,63.333333333333336,5.3,7.3,194.70833333333334,0.0
2015-09-27,17.3,12.3,14.383333333333333,94.66666666666667,96.75,8.5,6.7,168.54166666666666,51.0
2015-09-28,13.8,10.0,12.704166666666666,95.75,98.54166666666667,13.5,6.6,68.83333333333333,51.0
2015-09-29,13.0,8.1,10.775,76.625,68.08333333333333,3.1,6.3,184.125,2.0
2015-09-30,14.8,7.7,10.775,77.79166666666667,54.791666666666664,0.7,8.2,165.75,1.0
2015-10-01,11.4,7.1,8.916666666666666,86.25,97.25,9.6,6.5,106.25,71.0
2015-10-02,12.1,8.7,10.620833333333334,93.58333333333333,100.0,34.9,5.5,257.6666666666667,55.0
2015-10-03,13.9,10.2,11.779166666666667,92.33333333333333,95.125,23.8,7.1,208.29166666666666,3.0
2015-10-04,16.9,8.1,12.75,80.79166666666667,59.916666666666664,0.5,6.6,227.375,3.0
2015-10-05,18.6,11.8,15.120833333333332,84.79166666666667,88.25,3.7,5.6,188.75,3.0
2015-10-06,16.1,12.5,14.304166666666667,94.66666666666667,95.33333333333333,1.1,5.6,212.58333333333334,3.0
2015-10-07,20.1,11.3,14.833333333333334,75.625,52.708333333333336,2.7,10.8,232.41666666666666,3.0
2015-10-08,16.9,10.3,13.387500000000001,86.91666666666667,75.41666666666667,3.6,6.3,221.125,3.0
2015-10-09,15.8,10.1,12.808333333333332,93.91666666666667,90.41666666666667,6.8,5.9,225.0,51.0
2015-10-10,16.3,11.1,13.141666666666666,87.29166666666667,61.958333333333336,0.4,4.8,226.5,3.0
2015-10-11,17.3,6.2,12.645833333333334,84.58333333333333,67.79166666666667,0.5,6.9,194.83333333333334,3.0
2015-10-12,14.3,10.5,12.545833333333334,89.83333333333333,71.04166666666667,8.4,4.3,238.70833333333334,51.0
2015-10-13,14.9,11.4,12.941666666666668,90.16666666666667,89.83333333333333,4.7,6.0,197.33333333333334,51.0
2015-10-14,13.9,8.4,11.370833333333332,83.58333333333333,43.875,4.5,7.3,211.91666666666666,0.0
2015-10-15,11.2,6.6,9.045833333333333,88.54166666666667,87.875,17.1,7.8,220.16666666666666,51.0
2015-10-16,12.2,3.3,7.875,76.91666666666667,48.375,1.9,8.0,214.375,0.0
2015-10-17,10.0,4.4,7.370833333333334,88.75,61.541666666666664,0.9,5.6,184.91666666666666,1.0
2015-10-18,11.2,7.6,9.208333333333334,92.54166666666667,86.45833333333333,0.2,4.7,151.58333333333334,3.0
2015-10-19,14.7,7.6,11.320833333333333,86.75,37.833333333333336,0.1,6.6,218.66666666666666,1.0
2015-10-20,12.3,8.3,10.4375,91.25,95.91666666666667,0.5,6.7,130.66666666666666,3.0
2015-10-21,12.8,5.8,9.716666666666667,87.04166666666667,61.833333333333336,0.1,6.3,154.625,3.0
2015-10-22,15.7,7.3,11.304166666666667,76.08333333333333,15.916666666666666,0.0,8.2,223.29166666666666,0.0
2015-10-23,17.9,4.6,11.604166666666666,82.08333333333333,6.375,0.0,8.2,231.08333333333334,0.0
2015-10-24,16.7,5.7,11.558333333333332,87.04166666666667,74.29166666666667,0.0,4.9,232.91666666666666,3.0
2015-10-25,18.0,7.3,12.779166666666667,79.95833333333333,92.70833333333333,0.0,5.2,245.58333333333334,3.0
2015-10-26,15.8,6.7,11.208333333333334,80.41666666666667,62.875,0.0,6.3,208.125,2.0
2015-10-27,14.3,5.3,9.716666666666667,78.70833333333333,41.25,2.2,6.1,231.125,0.0
2015-10-28,10.7,8.4,9.366666666666667,94.33333333333333,98.25,8.0,7.2,205.91666666666666,51.0
2015-10-29,16.2,6.8,11.041666666666666,82.08333333333333,31.75,0.1,5.8,235.33333333333334,0.0
2015-10-30,17.1,6.2,10.954166666666666,83.625,10.875,0.0,6.3,243.91666666666666,0.0
2015-10-31,16.2,6.1,10.366666666666667,84.25,14.625,0.0,6.2,239.95833333333334,0.0
2015-11-01,15.6,3.9,9.291666666666666,75.66666666666667,2.4583333333333335,0.0,6.2,242.45833333333334,0.0
2015-11-02,14.2,4.1,8.658333333333333,64.33333333333333,7.75,0.0,6.3,243.25,0.0
2015-11-03,12.0,6.0,8.508333333333333,68.79166666666667,93.5,2.2,5.4,272.2083333333333,3.0
2015-11-04,15.2,4.1,9.329166666666667,85.66666666666667,28.875,0.0,6.0,247.41666666666666,0.0
2015-11-05,17.2,5.4,10.233333333333333,81.16666666666667,31.291666666666668,0.0,8.6,246.79166666666666,0.0
2015-11-06,19.3,5.2,11.320833333333333,76.125,20.583333333333332,0.0,5.6,250.41666666666666,0.0
2015-11-07,20.3,5.9,12.170833333333334,76.29166666666667,38.791666666666664,0.0,5.4,265.9166666666667,0.0
2015-11-08,20.4,7.1,12.979166666666666,73.91666666666667,32.083333333333336,0.0,4.5,250.875,0.0
2015-11-09,21.9,6.1,13.0,71.29166666666667,15.5,0.0,6.8,273.8333333333333,0.0
2015-11-10,22.7,6.1,13.3375,72.625,35.708333333333336,0.0,6.5,260.4166666666667,0.0
2015-11-11,20.2,6.3,12.658333333333333,73.20833333333333,30.0,0.0,4.3,249.5,0.0
2015-11-12,18.7,6.3,11.983333333333334,72.58333333333333,51.583333333333336,0.0,4.2,254.75,3.0
2015-11-13,18.0,7.1,12.387500000000001,70.25,11.041666666666666,0.0,7.9,245.29166666666666,0.0
2015-11-14,17.6,5.2,11.054166666666667,70.20833333333333,82.25,0.0,7.7,248.08333333333334,3.0
2015-11-15,19.0,7.0,11.708333333333334,67.5,51.375,0.0,7.0,266.7083333333333,3.0
2015-11-16,19.3,5.4,11.395833333333334,73.75,15.208333333333334,0.0,7.6,251.54166666666666,0.0
2015-11-17,17.9,4.2,10.8375,67.70833333333333,52.083333333333336,0.0,7.9,249.70833333333334,0.0
2015-11-18,19.6,6.9,12.299999999999999,69.29166666666667,27.375,0.0,7.4,266.0,0.0
2015-11-19,17.8,3.5,10.254166666666666,65.83333333333333,34.416666666666664,0.0,10.5,251.29166666666666,0.0
2015-11-20,15.6,5.2,10.320833333333333,82.91666666666667,83.66666666666667,8.1,8.9,260.5,3.0
2015-11-21,10.8,1.7,7.7124999999999995,63.541666666666664,67.66666666666667,9.4,14.2,284.7916666666667,1.0
2015-11-22,6.3,-0.6,2.3625000000000003,54.125,36.833333333333336,0.0,11.3,248.70833333333334,0.0
2015-11-23,4.3,-2.3,1.1208333333333333,67.41666666666667,73.66666666666667,0.1,7.4,219.875,3.0
2015-11-24,6.2,-2.1,2.0125,62.666666666666664,31.625,0.0,6.2,245.125,0.0
2015-11-25,7.0,1.8,3.7375000000000003,66.45833333333333,48.5,0.0,4.6,229.75,1.0
2015-11-26,6.8,-1.0,2.4499999999999997,60.166666666666664,14.458333333333334,0.0,8.9,302.4583333333333,0.0
2015-11-27,9.3,-1.7,2.5458333333333334,54.625,2.625,0.0,9.4,249.29166666666666,0.0
2015-11-28,10.2,-0.4,3.558333333333333,56.958333333333336,17.541666666666668,0.0,9.9,282.4583333333333,0.0
2015-11-29,10.7,0.0,4.4750000000000005,60.625,56.208333333333336,0.0,9.6,277.9583333333333,3.0
2015-11-30,13.4,2.4,6.4375,62.083333333333336,22.625,0.0,11.0,279.8333333333333,0.0
2015-12-01,15.4,2.1,6.729166666666667,57.833333333333336,8.125,0.0,10.8,282.375,0.0
2015-12-02,15.4,1.0,6.458333333333333,58.416666666666664,8.0,0.0,6.3,266.0833333333333,0.0
2015-12-03,14.2,1.9,6.766666666666667,50.583333333333336,13.666666666666666,0.0,5.2,258.25,0.0
2015-12-04,12.9,0.4,6.558333333333334,57.791666666666664,62.583333333333336,0.0,6.6,277.7916666666667,3.0
2015-12-05,9.0,2.6,6.854166666666667,79.04166666666667,61.041666666666664,0.30000000000000004,3.7,259.75,0.0
2015-12-06,10.0,2.0,5.533333333333334,90.41666666666667,46.041666666666664,0.0,4.1,247.0,1.0
2015-12-07,9.0,4.1,6.583333333333333,91.625,91.08333333333333,1.1,4.0,246.33333333333334,3.0
2015-12-08,9.7,3.4,6.308333333333334,90.75,61.833333333333336,0.2,5.9,268.625,3.0
2015-12-09,11.9,1.1,6.029166666666666,78.125,38.208333333333336,0.0,7.7,270.875,0.0
2015-12-10,11.3,-1.7,3.475,68.125,14.0,0.0,7.4,263.6666666666667,0.0
2015-12-11,12.1,0.2,4.4375,47.625,58.791666666666664,0.0,5.2,277.8333333333333,3.0
2015-12-12,12.2,0.4,4.675,48.041666666666664,17.5,0.0,4.1,263.75,0.0
2015-12-13,9.4,2.9,5.366666666666667,56.541666666666664,84.375,0.0,3.8,272.75,3.0
2015-12-14,7.8,2.2,4.5,69.70833333333333,31.75,0.0,3.9,261.8333333333333,1.0
2015-12-15,10.7,1.2,5.3875,74.66666666666667,55.208333333333336,0.0,6.6,258.375,1.0
2015-12-16,12.6,4.6,7.620833333333334,80.375,64.875,0.0,5.4,266.0416666666667,2.0
2015-12-17,12.8,1.5,6.020833333333333,79.0,11.916666666666666,0.0,4.7,258.625,0.0
2015-12-18,13.4,1.7,6.470833333333334,73.41666666666667,58.625,0.0,5.2,261.5416666666667,1.0
2015-12-19,12.6,2.2,6.620833333333334,79.08333333333333,9.041666666666666,0.0,4.6,247.45833333333334,0.0
2015-12-20,11.9,2.5,7.079166666666667,85.79166666666667,21.625,0.0,3.8,262.7916666666667,0.0
2015-12-21,11.3,5.7,7.966666666666666,87.91666666666667,63.833333333333336,0.0,4.7,257.2083333333333,3.0
2015-12-22,11.6,3.6,7.608333333333333,81.79166666666667,56.083333333333336,0.0,5.2,238.625,1.0
2015-12-23,10.5,5.3,7.833333333333333,78.08333333333333,37.625,0.0,3.6,255.79166666666666,1.0
2015-12-24,9.0,5.5,7.154166666666666,81.91666666666667,64.20833333333333,0.0,4.5,251.79166666666666,2.0
2015-12-25,11.3,3.3,7.2250000000000005,77.25,13.458333333333334,0.0,5.1,248.91666666666666,0.0
2015-12-26,12.7,2.5,6.770833333333333,68.875,17.666666666666668,0.0,4.1,255.79166666666666,0.0
2015-12-27,13.5,1.2,6.308333333333334,65.41666666666667,6.125,0.0,4.8,265.8333333333333,0.0
2015-12-28,12.5,0.5,5.9375,63.25,0.4583333333333333,0.0,4.6,256.3333333333333,0.0
2015-12-29,11.5,0.7,5.2250000000000005,62.166666666666664,18.416666666666668,0.0,6.5,251.33333333333334,0.0
2015-12-30,8.6,-0.1,3.608333333333333,74.83333333333333,5.625,0.0,5.0,241.20833333333334,0.0
2015-12-31,7.3,2.1,4.616666666666666,81.66666666666667,85.66666666666667,0.0,2.9,231.625,3.0
2016-01-01,8.4,1.3,4.75,90.125,71.79166666666667,0.0,6.0,228.125,3.0
2016-01-02,4.9,2.2,3.7916666666666665,95.08333333333333,92.125,5.0,5.5,142.95833333333334,71.0
2016-01-03,7.3,-1.5,2.7541666666666664,80.875,66.58333333333333,1.6,11.1,210.04166666666666,1.0
2016-01-04,6.1,2.3,3.5083333333333333,80.91666666666667,82.91666666666667,5.6000000000000005,5.4,209.83333333333334,3.0
2016-01-05,5.8,2.3,3.6791666666666667,77.125,51.583333333333336,0.7000000000000001,4.7,206.125,1.0
2016-01-06,5.4,-0.1,2.658333333333333,77.41666666666667,51.875,0.1,10.3,259.0833333333333,1.0
2016-01-07,5.7,-1.0,3.158333333333333,76.875,78.125,6.8,9.5,272.5833333333333,73.0
2016-01-08,8.0,3.4,5.566666666666666,77.91666666666667,77.70833333333333,0.8,10.3,233.91666666666666,3.0
2016-01-09,6.2,4.1,5.2124999999999995,96.125,87.125,5.4,6.3,244.08333333333334,71.0
2016-01-10,8.1,0.6,5.458333333333333,83.95833333333333,85.70833333333333,0.8,6.6,249.45833333333334,3.0
2016-01-11,8.9,1.9,5.854166666666667,79.125,76.95833333333333,5.5,9.0,266.125,71.0
2016-01-12,6.3,-0.9,1.55,67.125,50.75,0.2,11.7,265.7083333333333,2.0
2016-01-13,3.0,-3.0,-0.6124999999999999,57.375,31.916666666666668,0.0,12.4,280.0833333333333,0.0
2016-01-14,3.5,-4.0,-0.07500000000000001,65.83333333333333,62.083333333333336,1.7,7.5,229.25,0.0
2016-01-15,1.1,-5.9,-2.345833333333333,63.25,11.75,0.0,11.3,283.5833333333333,0.0
2016-01-16,0.9,-6.2,-3.7375000000000003,57.958333333333336,27.0,0.0,12.2,293.75,0.0
2016-01-17,0.3,-6.4,-3.0208333333333335,53.291666666666664,11.125,0.0,10.9,289.0,0.0
2016-01-18,-1.1,-8.1,-3.966666666666667,53.041666666666664,84.16666666666667,0.0,6.8,188.70833333333334,3.0
2016-01-19,3.3,-3.8,-0.9291666666666667,66.04166666666667,45.541666666666664,0.0,4.3,256.7083333333333,0.0
2016-01-20,4.8,-5.7,-0.9916666666666667,72.91666666666667,12.916666666666666,0.0,6.2,249.79166666666666,0.0
2016-01-21,4.9,-10.9,-3.1333333333333333,68.95833333333333,2.75,0.0,5.7,246.08333333333334,0.0
2016-01-22,4.6,-3.0,0.3083333333333333,53.75,44.416666666666664,0.0,5.3,250.66666666666666,0.0
2016-01-23,10.4,-0.7,4.254166666666666,59.375,32.541666666666664,0.0,6.3,271.8333333333333,0.0
2016-01-24,12.0,-3.2,3.2416666666666667,47.458333333333336,29.791666666666668,0.0,6.5,279.5416666666667,0.0
2016-01-25,13.8,-1.1,4.75,57.541666666666664,5.416666666666667,0.0,5.6,285.3333333333333,0.0
2016-01-26,14.7,0.0,5.829166666666667,68.875,57.916666666666664,0.0,5.4,277.125,1.0
2016-01-27,13.2,0.5,6.366666666666667,75.70833333333333,17.75,0.0,4.1,246.375,0.0
2016-01-28,11.1,4.8,7.675,75.875,63.333333333333336,0.0,4.0,241.875,3.0
2016-01-29,11.7,4.9,8.345833333333333,76.79166666666667,42.666666666666664,0.0,4.2,235.125,0.0
2016-01-30,9.7,4.3,6.933333333333334,82.04166666666667,57.583333333333336,1.0,6.0,269.0416666666667,1.0
2016-01-31,12.3,5.2,8.683333333333334,78.0,68.0,2.3000000000000003,9.1,260.7916666666667,71.0
2016-02-01,17.3,6.0,10.991666666666667,72.0,95.91666666666667,0.0,12.2,280.8333333333333,3.0
2016-02-02,14.8,7.4,10.583333333333334,63.666666666666664,92.95833333333333,0.0,5.3,236.91666666666666,3.0
2016-02-03,10.5,0.6,7.620833333333334,54.666666666666664,46.541666666666664,0.0,13.4,282.1666666666667,1.0
2016-02-04,8.3,-0.6,3.1166666666666667,56.583333333333336,15.75,0.0,9.9,277.3333333333333,0.0
2016-02-05,12.9,1.3,6.370833333333334,73.625,20.708333333333332,0.0,9.8,238.45833333333334,0.0
2016-02-06,6.6,2.9,4.9125,85.75,85.41666666666667,1.7000000000000002,4.7,181.16666666666666,3.0
2016-02-07,4.0,1.2,3.2875,92.54166666666667,98.41666666666667,17.2,7.9,123.79166666666667,73.0
2016-02-08,10.9,-6.0,2.966666666666667,69.5,78.58333333333333,0.0,8.4,254.0,3.0
2016-02-09,7.8,3.9,6.1375,81.20833333333333,75.125,6.4,8.1,231.16666666666666,3.0
2016-02-10,3.5,-2.2,0.3416666666666666,59.166666666666664,26.208333333333332,0.0,14.2,275.9166666666667,0.0
2016-02-11,5.4,-6.0,0.28333333333333327,62.125,46.541666666666664,0.2,11.3,247.16666666666666,0.0
2016-02-12,2.6,-0.1,1.2125000000000001,78.41666666666667,84.41666666666667,7.4,5.4,235.66666666666666,71.0
2014-02-11,8.2,-1.7,3.1125000000000003,69.29166666666667,27.333333333333332,0.5,7.9,245.29166666666666,0.0
2014-02-12,9.4,-1.7,2.35,67.20833333333333,49.541666666666664,0.0,10.4,279.7083333333333,0.0
2014-02-13,5.5,-2.6,1.820833333333333,72.58333333333333,62.416666666666664,4.7,8.7,267.0416666666667,71.0
2014-02-14,8.6,-2.0,3.5625,66.45833333333333,45.875,0.0,11.3,229.95833333333334,1.0
2014-02-15,5.7,0.1,3.483333333333333,84.20833333333333,88.83333333333333,0.0,6.2,213.79166666666666,3.0
2014-02-16,7.1,3.3,5.2375,83.75,88.0,6.5,3.9,220.79166666666666,73.0
2014-02-17,8.2,4.9,6.254166666666666,80.5,48.0,4.3,5.0,240.79166666666666,1.0
2014-02-18,6.7,4.1,5.145833333333333,88.58333333333333,89.45833333333333,1.3,4.8,224.25,3.0
2014-02-19,9.7,3.3,6.191666666666666,82.58333333333333,60.583333333333336,5.9,7.7,257.5,0.0
2014-02-20,8.3,-0.2,4.145833333333333,77.25,30.666666666666668,0.0,8.8,216.5,1.0
2014-02-21,7.6,2.0,5.395833333333333,82.66666666666667,60.458333333333336,0.9,6.7,217.33333333333334,3.0
2014-02-22,8.5,-0.5,3.3958333333333335,65.70833333333333,35.291666666666664,0.0,13.0,277.625,1.0
2014-02-23,7.8,-1.4,3.8625000000000003,76.20833333333333,10.25,0.0,7.2,230.25,0.0
2014-02-24,5.7,0.8,3.7541666666666664,86.0,66.41666666666667,0.0,3.6,232.83333333333334,3.0
2014-02-25,5.4,0.5,3.483333333333334,88.25,77.29166666666667,0.0,4.0,201.20833333333334,2.0
2014-02-26,4.5,2.3,3.6750000000000003,95.375,97.875,14.5,6.5,96.29166666666667,73.0
2014-02-27,6.2,-0.6,3.1041666666666665,83.54166666666667,57.625,0.1,6.6,226.0,1.0
2014-02-28,4.8,0.8,3.420833333333333,84.5,71.41666666666667,11.1,6.2,213.04166666666666,73.0
2014-03-01,4.1,2.3,3.1916666666666664,84.58333333333333,98.0,12.9,7.2,288.875,73.0
2014-03-02,7.2,0.3,4.495833333333334,77.16666666666667,54.0,0.7000000000000001,6.7,228.83333333333334,0.0
2014-03-03,4.6,3.3,3.733333333333333,87.45833333333333,96.95833333333333,13.8,4.9,218.91666666666666,73.0
2014-03-04,9.0,2.1,4.529166666666667,72.16666666666667,69.625,11.9,7.8,304.2083333333333,73.0
2014-03-05,10.1,-2.1,4.070833333333334,67.375,9.875,0.0,8.8,232.0,0.0
2014-03-06,11.3,-0.2,5.141666666666667,63.958333333333336,18.208333333333332,0.1,8.1,234.875,0.0
2014-03-07,13.6,-0.6,6.220833333333334,55.833333333333336,0.20833333333333334,0.0,6.4,251.125,0.0
2014-03-08,13.6,-1.0,5.516666666666667,67.33333333333333,4.458333333333333,0.0,7.2,230.08333333333334,0.0
2014-03-09,12.9,1.8,7.1875,60.833333333333336,1.1666666666666667,0.0,4.9,229.33333333333334,0.0
2014-03-10,9.1,-0.4,4.541666666666667,81.41666666666667,44.375,0.0,7.4,214.29166666666666,1.0
2014-03-11,11.2,-0.9,5.520833333333333,78.33333333333333,39.125,0.0,5.4,232.625,1.0
2014-03-12,13.2,-0.3,6.929166666666667,66.25,3.2083333333333335,0.0,5.9,237.54166666666666,0.0
2014-03-13,14.0,3.0,8.479166666666666,48.375,0.0,0.0,6.7,242.16666666666666,0.0
2014-03-14,14.3,1.8,7.7375,59.75,0.0,0.0,5.2,235.29166666666666,0.0
2014-03-15,15.9,-0.3,7.6000000000000005,66.29166666666667,43.5,0.0,11.6,282.5833333333333,0.0
2014-03-16,17.7,3.4,9.4125,67.41666666666667,29.708333333333332,0.0,10.9,287.5833333333333,1.0
2014-03-17,19.7,3.8,10.700000000000001,59.541666666666664,1.7083333333333333,0.0,10.2,249.0,0.0
2014-03-18,15.7,3.6,9.466666666666667,68.125,29.791666666666668,0.0,5.2,228.45833333333334,0.0
2014-03-19,16.7,3.7,10.3375,67.66666666666667,24.083333333333332,0.0,7.8,245.08333333333334,0.0
2014-03-20,11.7,7.8,9.745833333333334,79.58333333333333,59.666666666666664,0.0,6.3,215.29166666666666,3.0
2014-03-21,11.1,5.4,8.425,89.33333333333333,85.25,0.0,5.8,229.625,3.0
2014-03-22,9.0,7.1,7.795833333333333,89.875,92.33333333333333,6.4,4.1,225.5,51.0
2014-03-23,7.1,1.2,5.408333333333334,72.25,93.95833333333333,1.6,8.6,288.625,3.0
2014-03-24,7.5,-0.6,3.9125,56.583333333333336,43.333333333333336,0.0,8.8,297.9583333333333,0.0
2014-03-25,6.1,-0.9,3.0708333333333333,73.16666666666667,93.20833333333333,0.7000000000000001,6.2,165.75,3.0
2014-03-26,4.5,2.4,3.3833333333333333,88.25,94.125,4.4,6.3,74.75,71.0
2014-03-27,6.7,2.0,4.120833333333334,85.75,86.75,9.5,5.9,224.91666666666666,73.0
2014-03-28,10.3,-1.8,5.120833333333334,77.5,39.333333333333336,0.0,7.4,221.70833333333334,1.0
2014-03-29,10.4,3.9,7.091666666666666,78.58333333333333,89.33333333333333,0.0,5.5,216.41666666666666,3.0
2014-03-30,13.2,2.1,7.645833333333333,75.83333333333333,78.41666666666667,0.1,5.5,234.125,3.0
2014-03-31,14.8,0.9,8.3125,68.375,76.5,0.0,5.4,224.04166666666666,3.0
2014-04-01,13.5,1.7,8.066666666666666,75.04166666666667,48.875,0.0,5.5,224.125,0.0
2014-04-02,11.6,5.2,8.754166666666666,89.70833333333333,88.58333333333333,0.2,4.8,210.33333333333334,3.0
2014-04-03,11.2,7.6,9.229166666666666,91.875,99.75,3.8000000000000003,5.4,180.125,51.0
2014-04-04,12.0,6.3,9.033333333333333,82.79166666666667,96.0,3.1,5.7,203.75,51.0
2014-04-05,16.8,4.0,10.887500000000001,72.25,62.541666666666664,0.0,5.8,218.91666666666666,3.0
2014-04-06,16.7,5.3,10.583333333333334,75.16666666666667,16.416666666666668,0.0,7.4,236.25,0.0
2014-04-07,17.8,3.5,10.716666666666667,75.66666666666667,64.58333333333333,0.0,5.2,236.08333333333334,3.0
2014-04-08,16.4,5.5,10.516666666666667,77.625,62.208333333333336,0.9,8.7,268.6666666666667,3.0
2014-04-09,16.5,4.3,10.695833333333333,63.958333333333336,36.625,0.0,10.9,220.75,1.0
2014-04-10,17.4,3.0,10.804166666666667,70.125,27.125,0.0,4.8,218.66666666666666,0.0
2014-04-11,16.0,3.9,10.666666666666666,79.79166666666667,42.083333333333336,2.0,6.7,201.0,0.0
2014-04-12,16.0,6.4,11.433333333333332,80.5,54.666666666666664,0.2,6.2,216.20833333333334,1.0
2014-04-13,16.4,7.0,11.4625,80.29166666666667,54.625,0.5,4.7,220.25,3.0
2014-04-14,19.5,4.7,12.145833333333334,65.54166666666667,12.166666666666666,0.0,8.8,273.0416666666667,0.0
2014-04-15,13.2,5.7,9.691666666666666,71.25,23.458333333333332,0.0,10.2,181.58333333333334,0.0
2014-04-16,11.6,3.8,7.933333333333334,67.45833333333333,17.708333333333332,0.0,6.5,196.33333333333334,0.0
2014-04-17,14.2,1.4,8.620833333333334,67.875,20.916666666666668,0.0,5.6,206.125,1.0
2014-04-18,15.7,2.4,9.745833333333334,63.916666666666664,55.5,1.0,4.9,233.5,2.0
2014-04-19,7.6,4.4,6.491666666666667,89.20833333333333,89.04166666666667,21.4,5.6,139.95833333333334,73.0
2014-04-20,10.7,4.7,8.233333333333333,89.16666666666667,88.58333333333333,4.4,5.2,217.5,51.0
2014-04-21,11.1,7.0,8.829166666666667,89.66666666666667,92.66666666666667,2.7,5.7,170.125,51.0
2014-04-22,12.8,6.7,9.7125,91.5,91.375,2.6,5.4,191.20833333333334,3.0
2014-04-23,16.6,3.8,10.691666666666668,79.16666666666667,36.125,0.0,5.9,212.70833333333334,1.0
2014-04-24,17.8,6.2,12.458333333333334,74.08333333333333,55.75,2.7,8.7,232.20833333333334,1.0
2014-04-25,15.0,8.2,11.783333333333333,80.16666666666667,98.54166666666667,3.4000000000000004,5.5,200.41666666666666,51.0
2014-04-26,19.1,5.5,13.025,66.91666666666667,60.791666666666664,0.2,8.0,214.54166666666666,3.0
2014-04-27,11.3,7.9,9.504166666666666,83.29166666666667,97.91666666666667,21.0,6.6,296.3333333333333,3.0
2014-04-28,13.3,6.5,9.641666666666667,71.08333333333333,90.66666666666667,0.6000000000000001,7.4,206.0,3.0
2014-04-29,15.8,5.9,10.883333333333333,72.625,53.333333333333336,2.4,8.8,226.95833333333334,2.0
2014-04-30,12.8,4.5,8.616666666666667,81.5,54.583333333333336,12.7,6.3,245.79166666666666,0.0
2014-05-01,16.1,3.3,10.170833333333333,74.33333333333333,61.875,2.6,8.2,213.125,1.0
2014-05-02,10.8,6.7,8.9,88.66666666666667,96.58333333333333,17.5,5.0,204.20833333333334,53.0
2014-05-03,17.1,4.9,11.375,73.625,43.166666666666664,3.0,7.2,244.04166666666666,1.0
2014-05-04,17.0,4.8,11.395833333333334,68.95833333333333,22.875,1.1,8.7,206.5,0.0
2014-05-05,18.5,4.6,12.154166666666667,70.58333333333333,16.791666666666668,0.0,7.0,199.75,0.0
2014-05-06,17.6,6.5,12.541666666666666,80.875,86.625,0.0,6.1,189.70833333333334,3.0
2014-05-07,18.3,10.8,14.370833333333332,73.875,49.25,5.2,6.1,261.9583333333333,51.0
2014-05-08,19.6,7.4,13.987499999999999,72.25,59.208333333333336,0.1,10.8,200.70833333333334,1.0
2014-05-09,22.6,9.8,16.745833333333334,66.0,33.958333333333336,0.0,6.8,213.875,1.0
