date,tmedia,tmax,tmin,tclasse,ptot,pclasse,vmedia,vraffica,settore_prevalente,tempo_permanenza,durata_calma,vclasse,umedia,umin,umax,uclasse,rtot,rclasse,hdd_base18,hdd_base20,cdd_base18
1998-07-05,19.6,28.4,10.3,M000,0.0,MZ,2.1,10.8,NE,370.0,140.0,M00000,49.0,27.0,74.0,M000,,,0.0,0.7,0.0
1998-07-06,17.8,23.6,9.4,M000,0.0,MZ,2.8,10.7,NE,590.0,420.0,M00000,71.0,54.0,98.0,M000,,,0.0,3.5,0.0
1998-07-07,16.7,22.9,9.9,M000,7.2,MZ,3.2,18.0,SW,310.0,160.0,M00000,69.0,43.0,99.0,M000,,,0.0,3.6,0.0
1998-07-08,15.8,19.5,11.2,M000,0.0,MZ,4.6,17.7,SW,700.0,0.0,M00000,39.0,30.0,58.0,M000,,,0.0,4.7,0.0
1998-07-09,17.6,23.1,10.5,M000,0.0,MZ,4.3,11.8,NE,600.0,10.0,M00000,43.0,23.0,63.0,M000,,,0.0,3.2,0.0
1998-07-10,17.6,23.3,11.9,M000,0.0,MZ,3.0,10.9,NE,590.0,300.0,M00000,59.0,44.0,92.0,M000,,,0.0,2.4,0.0
1998-07-11,18.2,24.5,9.1,M000,0.0,MZ,2.3,9.7,NE,540.0,320.0,M00000,60.0,30.0,98.0,M000,,,0.0,3.2,0.0
1998-07-12,19.3,25.6,10.7,M000,0.0,MZ,2.7,9.9,NE,550.0,140.0,M00000,63.0,29.0,99.0,M000,,,0.0,1.9,0.0
1998-07-13,16.2,23.1,7.0,M000,2.4,MZ,3.1,11.9,NE,550.0,200.0,M00000,79.0,57.0,97.0,M000,,,0.0,5.0,0.0
1998-07-14,18.0,25.6,9.0,M000,0.0,MZ,2.0,14.7,SE,240.0,110.0,M00000,51.0,20.0,93.0,M000,,,0.0,2.7,0.0
1998-07-15,13.7,20.0,6.9,M000,0.0,MZ,3.3,11.7,NE,620.0,100.0,M00000,72.0,56.0,98.0,M000,,,4.6,6.6,0.0
1998-07-16,14.8,20.8,4.7,M000,0.0,MZ,2.9,12.9,NE,620.0,290.0,M00000,69.0,38.0,94.0,M000,,,5.3,7.3,0.0
1998-07-17,17.7,24.9,9.1,M000,0.0,MZ,2.3,9.3,NE,550.0,170.0,M00000,63.0,26.0,93.0,M000,,,0.0,3.0,0.0
1998-07-18,18.4,24.1,12.8,M000,0.0,MZ,3.1,10.8,NE,640.0,100.0,M00000,69.0,53.0,96.0,M000,,,0.0,1.6,0.0
1998-07-19,18.3,24.5,9.1,M000,0.0,MZ,2.9,10.9,NE,570.0,470.0,M00000,78.0,62.0,100.0,M000,,,0.0,3.2,0.0
1998-07-20,20.4,25.2,14.1,M000,0.0,MZ,3.6,12.3,NE,470.0,120.0,M00000,80.0,60.0,95.0,M000,,,0.0,0.4,0.0
1998-07-21,20.3,24.8,16.4,M000,0.0,MZ,3.3,11.6,NE,680.0,240.0,M00000,80.0,62.0,97.0,M000,,,0.0,0.0,0.0
1998-07-22,20.1,26.1,14.3,M000,0.0,MZ,2.8,11.4,NE,530.0,280.0,M00000,71.0,48.0,96.0,M000,,,0.0,0.0,0.0
1998-07-23,20.4,27.7,12.5,M000,0.0,MZ,2.6,11.4,NE,450.0,180.0,M00000,72.0,43.0,98.0,M000,,,0.0,0.0,0.0
1998-07-24,21.3,28.5,14.3,M000,0.0,MZ,2.8,11.7,NE,330.0,180.0,M00000,64.0,36.0,90.0,M000,,,0.0,0.0,0.0
1998-07-25,20.7,27.1,14.3,M000,0.0,MZ,3.1,11.8,NE,580.0,210.0,M00000,71.0,42.0,96.0,M000,,,0.0,0.0,0.0
1998-07-26,19.7,25.6,12.7,M000,0.0,MZ,3.3,11.7,NE,630.0,180.0,M00000,78.0,60.0,97.0,M000,,,0.0,0.9,0.0
1998-07-27,17.9,22.3,14.7,M000,5.2,MZ,2.3,12.6,WSW,410.0,10.0,M00000,77.0,48.0,100.0,M000,,,0.0,1.5,0.0
1998-07-28,18.9,26.0,11.9,M000,0.0,MZ,1.6,9.6,SW,240.0,280.0,M00000,44.0,25.0,73.0,M000,,,0.0,1.1,0.0
1998-07-29,19.1,24.7,13.4,M000,0.0,MZ,3.4,9.5,NE,600.0,300.0,M00000,59.0,39.0,95.0,M000,,,0.0,1.0,0.0
1998-07-30,18.3,24.6,8.7,M000,0.0,MZ,2.7,10.1,NE,650.0,670.0,M00000,78.0,58.0,100.0,M000,,,0.0,3.4,0.0
1998-07-31,17.3,25.6,12.5,M000,16.2,MZ,1.6,9.2,NE,340.0,690.0,M00000,92.0,55.0,100.0,M000,,,0.0,1.0,0.0
1998-08-01,16.9,21.3,13.6,M000,0.2,MZ,2.1,12.0,NE,580.0,690.0,M00000,95.0,78.0,100.0,M000,,,0.0,2.6,0.0
1998-08-02,16.5,20.7,13.8,M000,1.4,MZ,1.7,9.0,NE,330.0,870.0,M00000,92.0,74.0,100.0,M000,,,0.0,2.8,0.0
1998-08-03,14.2,16.0,13.4,M000,4.6,MZ,2.6,10.7,NE,730.0,430.0,M00000,100.0,96.0,100.0,M000,,,3.3,5.3,0.0
1998-08-04,15.4,23.1,12.3,M000,0.2,MZ,0.4,3.8,S,150.0,840.0,M00000,97.0,71.0,100.0,M000,,,0.0,2.3,0.0
1998-08-05,18.6,26.5,11.9,M000,0.0,MZ,2.2,12.0,NE,430.0,800.0,M00000,81.0,47.0,100.0,M000,,,0.0,0.8,0.0
1998-08-06,17.5,23.0,11.3,M000,0.0,MZ,2.7,11.2,NE,540.0,770.0,M00000,87.0,66.0,100.0,M000,,,0.0,2.9,0.0
1998-08-07,17.6,25.2,10.3,M000,0.0,MZ,2.6,11.3,NE,470.0,490.0,M00000,84.0,51.0,100.0,M000,,,0.0,2.3,0.0
1998-08-08,19.0,26.4,11.9,M000,0.0,MZ,3.0,11.6,NE,490.0,150.0,M00000,78.0,52.0,98.0,M000,,,0.0,0.9,0.0
1998-08-09,20.6,28.8,13.5,M000,0.0,MZ,2.8,10.4,NE,510.0,160.0,M00000,74.0,46.0,98.0,M000,,,0.0,0.0,0.0
1998-08-10,21.2,29.1,14.5,M000,0.0,MZ,3.0,11.5,SSW,330.0,170.0,M00000,66.0,37.0,88.0,M000,,,0.0,0.0,0.0
1998-08-11,21.0,29.3,13.6,M000,0.0,MZ,2.3,10.9,SSW,350.0,90.0,M00000,66.0,39.0,89.0,M000,,,0.0,0.0,0.0
1998-08-12,18.3,28.2,13.7,M000,4.4,MZ,1.9,10.8,NE,250.0,180.0,M00000,76.0,43.0,100.0,M000,,,0.0,0.0,0.0
1998-08-13,19.6,26.3,14.3,M000,0.0,MZ,1.8,7.5,NE,410.0,160.0,M00000,70.0,46.0,92.0,M000,,,0.0,0.0,0.0
1998-08-14,20.2,25.7,13.3,M000,0.0,MZ,3.5,12.4,NE,380.0,160.0,M00000,70.0,43.0,96.0,M000,,,0.0,0.5,0.0
1998-08-15,18.9,25.4,13.7,M000,0.0,MZ,2.4,13.1,NE,480.0,450.0,M00000,84.0,61.0,98.0,M000,,,0.0,0.5,0.0
1998-08-16,18.4,26.2,11.1,M000,8.0,MZ,2.3,9.7,NE,450.0,140.0,M00000,78.0,42.0,100.0,M000,,,0.0,1.4,0.0
1998-08-17,17.9,24.5,12.3,M000,0.2,MZ,1.8,7.6,NE,360.0,220.0,M00000,84.0,55.0,100.0,M000,,,0.0,1.6,0.0
1998-08-18,16.7,22.8,11.7,M000,1.4,MZ,1.9,9.1,NE,340.0,140.0,M00000,88.0,60.0,100.0,M000,,,0.0,2.8,0.0
1998-08-19,18.1,25.4,11.7,M000,0.0,MZ,2.7,10.4,NE,500.0,70.0,M00000,75.0,48.0,97.0,M000,,,0.0,1.5,0.0
1998-08-20,16.9,22.3,11.9,M000,1.2,MY,2.8,9.9,NE,490.0,100.0,M00000,86.0,63.0,100.0,M000,,,0.0,2.9,0.0
1998-08-21,19.5,26.4,9.8,M000,0.2,MY,3.4,17.4,SSW,570.0,110.0,M00000,54.0,22.0,100.0,M000,,,0.0,1.9,0.0
1998-08-22,23.0,25.6,21.0,M000,0.0,MZ,6.4,21.1,SSW,880.0,0.0,M00000,43.0,37.0,51.0,M000,,,0.0,0.0,0.0
1998-08-23,21.8,29.7,12.3,M000,0.0,MZ,2.9,18.2,SSW,420.0,180.0,M00000,41.0,15.0,75.0,M000,,,0.0,0.0,0.0
1998-08-24,20.2,26.4,12.6,M000,0.0,MZ,4.5,17.0,SSW,640.0,20.0,M00000,34.0,15.0,47.0,M000,,,0.0,0.5,0.0
1998-08-25,15.7,22.6,7.8,M000,0.0,MZ,3.5,10.3,NE,530.0,290.0,M00000,51.0,31.0,89.0,M000,,,0.0,4.8,0.0
1998-08-26,14.4,22.5,6.7,M000,0.0,MZ,2.5,10.0,NE,460.0,320.0,M00000,73.0,51.0,97.0,M000,,,3.4,5.4,0.0
1998-08-27,17.9,23.8,12.1,M000,0.0,MZ,3.3,11.2,NE,590.0,40.0,M00000,49.0,36.0,74.0,M000,,,0.0,2.1,0.0
1998-08-28,11.2,16.2,6.0,M000,0.0,MZ,2.9,11.2,NE,560.0,380.0,M00000,73.0,55.0,100.0,M000,,,6.9,8.9,0.0
1998-08-29,10.4,16.6,4.8,M000,0.0,MZ,2.7,11.5,NE,500.0,660.0,M00000,81.0,58.0,100.0,M000,,,7.3,9.3,0.0
1998-08-30,11.8,17.7,5.3,M000,0.0,MZ,2.6,10.5,NE,430.0,520.0,M00000,80.0,55.0,100.0,M000,,,6.5,8.5,0.0
1998-08-31,11.2,19.4,3.0,M000,0.0,MZ,2.4,10.3,NE,470.0,590.0,M00000,84.0,58.0,100.0,M000,,,6.8,8.8,0.0
1998-09-01,14.1,20.1,7.4,M000,0.0,MZ,2.2,10.2,NE,540.0,670.0,M00000,85.0,64.0,100.0,M000,,,4.3,6.3,0.0
1998-09-02,16.8,20.8,14.0,M000,0.0,MZ,2.4,10.9,NE,650.0,580.0,M00000,85.0,65.0,99.0,M000,,,0.0,2.6,0.0
1998-09-03,17.1,22.0,13.2,M000,3.0,MZ,2.0,10.3,NE,470.0,830.0,M00000,92.0,74.0,100.0,M000,,,0.0,2.4,0.0
1998-09-04,14.9,20.0,,M000,4.8,MZ,2.2,10.2,NE,640.0,530.0,M*****,92.0,71.0,100.0,M000,,,,,
1998-09-05,16.6,20.7,11.7,M000,10.4,MZ,4.4,18.7,SSW,670.0,30.0,M00000,53.0,29.0,100.0,M000,,,0.0,3.8,0.0
1998-09-06,14.4,22.1,9.0,M000,0.0,MZ,2.8,10.6,NE,440.0,350.0,M00000,63.0,32.0,97.0,M000,,,0.0,4.5,0.0
1998-09-07,11.4,15.5,6.9,M000,3.8,MZ,0.8,6.1,NE,250.0,940.0,M00000,95.0,70.0,100.0,M000,,,6.8,8.8,0.0
1998-09-08,,,,M000,0.0,MZ,,,,,,M00000,,,,M000,,,,,
1998-09-09,,,,M000,0.0,MZ,,,,,,M00000,,,,M000,,,,,
1998-09-10,15.8,19.3,12.5,M000,0.0,MZ,1.5,9.3,NNE,280.0,870.0,M00000,87.0,72.0,97.0,M000,,,0.0,4.1,0.0
1998-09-11,13.2,15.2,10.2,M000,8.2,MZ,0.7,8.0,SW,130.0,750.0,M00000,94.0,81.0,100.0,M000,,,5.3,7.3,0.0
1998-09-12,11.7,14.8,9.5,M000,0.0,MZ,4.8,21.2,SSW,570.0,0.0,M00000,52.0,35.0,95.0,M000,,,5.9,7.9,0.0
1998-09-13,9.2,12.7,4.0,M000,1.6,MZ,5.4,16.4,SW,660.0,0.0,M00000,48.0,21.0,90.0,M000,,,9.7,11.7,0.0
1998-09-14,9.9,11.7,7.2,M000,0.0,MZ,5.5,19.4,SW,630.0,0.0,M00000,39.0,31.0,58.0,M000,,,8.6,10.6,0.0
1998-09-15,13.7,17.0,9.9,M000,0.0,MZ,4.6,15.6,SW,580.0,0.0,M00000,37.0,15.0,49.0,M000,,,4.6,6.6,0.0
1998-09-16,16.6,20.4,12.7,M000,0.0,MZ,3.8,16.4,SW,490.0,0.0,M00000,40.0,25.0,56.0,M000,,,0.0,3.5,0.0
1998-09-17,14.1,18.8,8.3,M000,0.0,MZ,4.0,15.1,SW,410.0,10.0,M00000,38.0,19.0,60.0,M000,,,4.5,6.5,0.0
1998-09-18,10.6,18.7,3.3,M000,0.0,MZ,1.6,8.2,NE,320.0,360.0,M00000,61.0,37.0,80.0,M000,,,7.0,9.0,0.0
1998-09-19,11.3,17.1,5.0,M000,0.0,MZ,2.0,9.6,NE,490.0,290.0,M00000,76.0,55.0,93.0,M000,,,7.0,9.0,0.0
1998-09-20,11.7,16.1,6.5,M000,0.0,MZ,2.1,9.9,NE,510.0,290.0,M00000,85.0,65.0,100.0,M000,,,6.7,8.7,0.0
1998-09-21,10.9,18.7,5.6,M000,0.0,MZ,1.9,9.4,NE,310.0,290.0,M00000,71.0,39.0,96.0,M000,,,5.9,7.9,0.0
1998-09-22,9.7,13.7,5.5,M000,0.0,MZ,1.7,8.5,NE,260.0,440.0,M00000,83.0,65.0,98.0,M000,,,8.4,10.4,0.0
1998-09-23,10.7,16.0,4.7,M000,0.0,MZ,2.3,8.8,NE,450.0,120.0,M00000,79.0,57.0,98.0,M000,,,7.7,9.7,0.0
1998-09-24,10.7,13.0,7.9,M000,0.2,MZ,1.9,7.3,NE,450.0,240.0,M00000,87.0,78.0,97.0,M000,,,7.6,9.6,0.0
1998-09-25,10.1,11.6,8.9,M000,0.4,MZ,2.1,7.3,NE,870.0,290.0,M00000,95.0,87.0,100.0,M000,,,7.8,9.8,0.0
1998-09-26,9.1,9.8,8.3,M000,6.0,MZ,1.9,7.1,NE,700.0,310.0,M00000,100.0,100.0,100.0,M000,,,9.0,11.0,0.0
1998-09-27,9.8,13.6,6.9,M000,3.0,MZ,2.1,10.3,WSW,420.0,150.0,M00000,90.0,65.0,100.0,M000,,,7.8,9.8,0.0
1998-09-28,12.3,17.8,7.0,M000,0.0,MZ,2.9,14.3,SW,450.0,150.0,M00000,62.0,39.0,88.0,M000,,,5.6,7.6,0.0
1998-09-29,11.7,16.2,6.9,M000,0.0,MZ,1.7,8.8,NE,300.0,550.0,M00000,77.0,56.0,96.0,M000,,,6.5,8.5,0.0
1998-09-30,9.5,11.5,6.6,M000,21.6,MZ,0.4,4.2,SW,90.0,1020.0,M00000,100.0,96.0,100.0,M000,,,9.0,11.0,0.0
1998-10-01,9.0,15.2,5.7,M000,0.0,MZ,1.6,10.9,SW,270.0,300.0,M00000,83.0,48.0,100.0,M000,,,7.6,9.6,0.0
1998-10-02,8.7,12.6,5.8,M000,0.2,MZ,1.6,9.4,NE,360.0,650.0,M00000,87.0,68.0,100.0,M000,,,8.8,10.8,0.0
1998-10-03,8.3,14.5,4.4,M000,0.0,MZ,1.0,6.8,NE,290.0,740.0,M00000,89.0,64.0,100.0,M000,,,8.6,10.6,0.0
1998-10-04,7.4,11.1,4.0,M000,0.0,MZ,1.2,7.1,NE,440.0,690.0,M00000,90.0,69.0,100.0,M000,,,10.5,12.5,0.0
1998-10-05,7.7,10.1,5.2,M000,3.2,MZ,1.8,7.6,NE,720.0,520.0,M00000,98.0,87.0,100.0,M000,,,10.4,12.4,0.0
1998-10-06,8.5,10.0,7.6,M000,11.6,MZ,2.1,6.6,NE,770.0,130.0,M00000,100.0,96.0,100.0,M000,,,9.2,11.2,0.0
1998-10-07,9.7,14.4,6.9,M000,2.4,MZ,0.9,7.7,NE,150.0,650.0,M00000,91.0,67.0,100.0,M000,,,7.4,9.4,0.0
1998-10-08,7.3,9.8,5.8,M000,7.4,MZ,1.8,6.3,NE,660.0,310.0,M00000,98.0,79.0,100.0,M000,,,10.2,12.2,0.0
1998-10-09,6.6,8.5,4.6,M000,1.4,MZ,1.4,5.9,NE,400.0,390.0,M00000,99.0,91.0,100.0,M000,,,11.5,13.5,0.0
1998-10-10,8.1,14.5,3.2,M000,0.0,MZ,2.0,9.4,SSW,380.0,290.0,M00000,78.0,44.0,100.0,M000,,,9.2,11.2,0.0
1998-10-11,7.2,13.0,1.4,M000,0.0,MZ,1.4,7.6,NE,380.0,630.0,M00000,92.0,74.0,100.0,M000,,,10.8,12.8,0.0
1998-10-12,12.1,17.5,6.0,M000,0.0,MZ,3.0,16.6,SW,390.0,150.0,M00000,46.0,20.0,96.0,M000,,,6.3,8.3,0.0
1998-10-13,7.9,14.4,3.5,M000,0.0,MZ,1.3,7.1,NE,320.0,540.0,M00000,53.0,28.0,82.0,M000,,,9.1,11.1,0.0
1998-10-14,8.1,15.2,2.5,M000,0.0,MZ,1.0,6.6,NE,380.0,750.0,M00000,71.0,44.0,96.0,M000,,,9.2,11.2,0.0
1998-10-15,8.1,15.5,2.3,M000,0.0,MZ,1.1,7.6,NE,350.0,800.0,M00000,83.0,56.0,100.0,M000,,,9.1,11.1,0.0
1998-10-16,8.2,13.3,2.6,M000,0.0,MZ,1.3,7.6,NE,580.0,700.0,M00000,93.0,71.0,100.0,M000,,,10.1,12.1,0.0
1998-10-17,9.4,13.2,4.9,M000,0.0,MZ,0.9,7.6,NE,350.0,1010.0,M00000,95.0,74.0,100.0,M000,,,9.0,11.0,0.0
1998-10-18,9.4,13.3,6.8,M000,0.6,MZ,1.3,7.2,NE,410.0,580.0,M00000,97.0,78.0,100.0,M000,,,8.0,10.0,0.0
1998-10-19,8.2,10.8,6.2,M000,0.6,MZ,1.5,9.0,NE,250.0,470.0,M00000,82.0,51.0,100.0,M000,,,9.5,11.5,0.0
1998-10-20,6.7,14.2,1.1,M000,0.0,MZ,2.0,10.5,SW,360.0,190.0,M00000,57.0,19.0,83.0,M000,,,10.4,12.4,0.0
1998-10-21,3.7,8.7,-0.2,M000,0.0,MZ,1.2,6.7,NE,410.0,390.0,M00000,83.0,57.0,100.0,M000,,,13.8,15.8,0.0
1998-10-22,3.6,10.5,-1.1,M000,0.0,MZ,1.1,7.3,NE,340.0,710.0,M00000,94.0,73.0,100.0,M000,,,13.3,15.3,0.0
1998-10-23,6.0,13.7,-0.4,M000,0.0,MZ,1.1,7.2,NE,310.0,610.0,M00000,80.0,46.0,100.0,M000,,,11.4,13.4,0.0
1998-10-24,12.4,18.6,6.3,M000,0.2,MZ,3.2,18.6,NE,320.0,80.0,M00000,50.0,5.0,86.0,M000,,,5.6,7.6,0.0
1998-10-25,9.1,12.7,5.5,M000,17.2,MZ,4.0,15.1,SSW,410.0,30.0,M00000,66.0,32.0,100.0,M000,,,8.9,10.9,0.0
1998-10-26,7.6,11.3,4.1,M000,0.8,MZ,4.5,13.5,SW,550.0,0.0,M00000,49.0,20.0,87.0,M000,,,10.3,12.3,0.0
1998-10-27,10.8,16.2,4.1,M000,0.0,MZ,5.3,18.4,SW,510.0,10.0,M00000,36.0,17.0,75.0,M000,,,7.9,9.9,0.0
1998-10-28,17.3,23.1,9.8,M000,0.0,MZ,6.4,21.6,SW,550.0,0.0,M00000,27.0,12.0,51.0,M000,,,0.0,3.6,0.0
1998-10-29,12.9,20.0,8.1,M000,0.0,MZ,5.7,22.5,SW,670.0,0.0,M00000,31.0,15.0,54.0,M000,,,4.0,6.0,0.0
1998-10-30,10.2,11.9,8.7,M000,0.0,MZ,6.5,19.8,SSW,700.0,0.0,M00000,22.0,3.0,40.0,M000,,,7.7,9.7,0.0
1998-10-31,8.5,13.2,2.7,M000,0.0,MZ,2.4,19.5,NE,310.0,400.0,M00000,48.0,24.0,85.0,M000,,,10.1,12.1,0.0
1998-11-01,11.0,16.6,3.9,M000,3.2,MZ,5.1,18.2,SW,410.0,120.0,M00000,58.0,21.0,96.0,M000,,,7.8,9.8,0.0
1998-11-02,8.5,13.8,3.1,M000,0.0,MZ,3.0,15.9,NE,270.0,150.0,M00000,52.0,15.0,88.0,M000,,,9.6,11.6,0.0
1998-11-03,5.4,8.7,1.5,M000,0.4,MZ,1.5,9.3,NE,560.0,320.0,M00000,89.0,63.0,100.0,M000,,,12.9,14.9,0.0
1998-11-04,7.9,10.5,5.1,M000,3.8,MZ,3.0,12.6,WSW,390.0,40.0,M00000,75.0,36.0,100.0,M000,,,10.2,12.2,0.0
1998-11-05,5.7,12.8,-0.9,M000,0.0,MZ,2.6,14.4,SSW,260.0,350.0,M00000,44.0,20.0,69.0,M000,,,12.1,14.1,0.0
1998-11-06,1.6,8.7,-2.7,M000,0.0,MZ,0.8,5.7,SSW,240.0,660.0,M00000,61.0,41.0,81.0,M000,,,15.0,17.0,0.0
1998-11-07,1.0,8.3,-3.9,M000,0.0,MZ,0.9,6.5,NE,270.0,780.0,M00000,63.0,45.0,82.0,M000,,,15.8,17.8,0.0
1998-11-08,2.5,8.9,-4.8,M000,0.0,MZ,0.7,5.5,NE,160.0,920.0,M00000,61.0,28.0,87.0,M000,,,16.0,18.0,0.0
1998-11-09,8.6,14.8,3.6,M000,0.0,MZ,1.6,7.8,NE,320.0,350.0,M00000,40.0,15.0,74.0,M000,,,8.8,10.8,0.0
1998-11-10,10.5,14.4,5.7,M000,0.2,MZ,3.0,14.1,SW,320.0,50.0,M00000,60.0,40.0,87.0,M000,,,8.0,10.0,0.0
1998-11-11,5.3,9.9,-2.5,M000,0.0,MZ,3.5,13.3,SW,460.0,170.0,M00000,45.0,30.0,69.0,M000,,,14.3,16.3,0.0
1998-11-12,1.0,5.8,-3.2,M000,0.0,MZ,1.0,9.7,NE,320.0,530.0,M00000,63.0,45.0,76.0,M000,,,16.7,18.7,0.0
1998-11-13,3.2,6.5,0.3,M000,0.0,MZ,2.4,10.6,NE,340.0,110.0,M00000,57.0,28.0,92.0,M000,,,14.6,16.6,0.0
1998-11-14,3.3,9.6,-0.5,M000,0.0,MZ,3.3,17.8,SSW,390.0,400.0,M00000,68.0,28.0,100.0,M000,,,13.5,15.5,0.0
1998-11-15,4.9,7.1,3.3,M000,0.0,MZ,5.3,15.6,SW,850.0,0.0,M00000,39.0,31.0,51.0,M000,,,12.8,14.8,0.0
1998-11-16,3.2,5.1,0.0,M000,0.0,MZ,3.8,14.3,SW,660.0,0.0,M00000,37.0,29.0,45.0,M000,,,15.5,17.5,0.0
1998-11-17,-0.5,7.4,-4.9,M000,0.0,MZ,1.8,9.3,SSW,380.0,280.0,M00000,34.0,9.0,49.0,M000,,,16.8,18.8,0.0
1998-11-18,-4.3,0.4,-8.4,M000,0.0,MZ,1.1,7.4,NE,450.0,460.0,M00000,66.0,47.0,86.0,M000,,,22.0,24.0,0.0
1998-11-19,-5.1,1.6,-9.2,M000,0.0,MZ,0.8,4.1,SSW,320.0,400.0,M00000,69.0,50.0,83.0,M000,,,21.8,23.8,0.0
1998-11-20,-5.3,1.5,-9.0,M000,0.0,MZ,1.1,5.1,SSW,320.0,270.0,M00000,58.0,34.0,70.0,M000,,,21.8,23.8,0.0
1998-11-21,-6.2,-0.3,-10.2,M000,0.0,MZ,1.4,7.2,NE,270.0,290.0,M00000,60.0,33.0,76.0,M000,,,23.3,25.3,0.0
1998-11-22,-6.8,-3.2,-9.6,M000,0.0,MZ,1.3,7.9,NE,210.0,430.0,M00000,72.0,51.0,89.0,M000,,,24.4,26.4,0.0
1998-11-23,-3.7,3.2,-8.4,M000,0.0,MZ,1.3,6.7,SW,300.0,90.0,M00000,62.0,45.0,72.0,M000,,,20.6,22.6,0.0
1998-11-24,0.0,2.8,-2.6,M000,0.0,MZ,0.8,5.2,SW,230.0,480.0,M00000,62.0,49.0,85.0,M000,,,17.9,19.9,0.0
1998-11-25,-0.6,2.9,-2.9,M000,0.2,MZ,1.3,5.4,NE,520.0,430.0,M00000,90.0,73.0,100.0,M000,,,18.0,20.0,0.0
1998-11-26,0.2,4.1,-1.9,M000,0.0,MZ,0.8,6.4,SW,180.0,620.0,M00000,87.0,53.0,100.0,M000,,,16.9,18.9,0.0
1998-11-27,2.9,9.3,-3.2,M000,0.0,MZ,1.6,10.0,NE,190.0,300.0,M00000,58.0,27.0,94.0,M000,,,15.0,17.0,0.0
1998-11-28,-1.5,5.8,-4.1,M000,0.0,MZ,0.6,4.3,SW,300.0,630.0,M00000,59.0,33.0,79.0,M000,,,17.2,19.2,0.0
1998-11-29,-2.3,1.9,-6.1,M000,0.0,MZ,0.8,6.0,NE,360.0,940.0,M00000,66.0,43.0,85.0,M000,,,20.1,22.1,0.0
1998-11-30,-3.4,-0.6,-7.3,M000,0.4,MZ,1.4,6.1,NE,650.0,670.0,M00000,92.0,73.0,100.0,M000,,,22.0,24.0,0.0
1998-12-01,0.2,2.8,-1.5,M000,3.0,MZ,1.0,4.7,NE,590.0,660.0,M00000,100.0,100.0,100.0,M000,,,17.4,19.4,0.0
1998-12-02,-1.5,-0.3,-3.1,M000,0.0,MZ,0.0,0.0,Calma di vento,,1440.0,M00**0,100.0,97.0,100.0,M000,,,19.7,21.7,0.0
1998-12-03,-1.5,2.6,-4.0,M000,0.0,MZ,0.3,5.1,NNE,90.0,1210.0,M00000,91.0,68.0,100.0,M000,,,18.7,20.7,0.0
1998-12-04,1.3,7.2,-2.9,M000,0.0,MZ,2.3,14.6,S,420.0,410.0,M00000,64.0,29.0,98.0,M000,,,15.9,17.9,0.0
1998-12-05,0.4,1.9,-2.1,M000,0.0,MZ,4.3,20.4,SW,670.0,10.0,M00000,34.0,27.0,42.0,M000,,,18.1,20.1,0.0
1998-12-06,0.3,2.1,-1.5,M000,0.0,MZ,4.6,18.6,SW,540.0,0.0,M00000,30.0,22.0,40.0,M000,,,17.7,19.7,0.0
1998-12-07,-1.0,2.6,-3.4,M000,0.0,MZ,3.1,14.1,WSW,380.0,0.0,M00000,26.0,15.0,35.0,M000,,,18.4,20.4,0.0
1998-12-08,-4.4,1.3,-9.1,M000,0.0,MZ,1.0,9.1,ENE,200.0,770.0,M00000,40.0,21.0,71.0,M000,,,21.9,23.9,0.0
1998-12-09,-4.6,-0.9,-9.6,M000,0.0,MZ,0.8,6.0,NE,290.0,770.0,M00000,59.0,37.0,92.0,M000,,,23.3,25.3,0.0
1998-12-10,-2.1,4.0,-6.4,M000,0.0,MZ,0.3,7.5,ENE,90.0,1030.0,M00000,83.0,57.0,99.0,M000,,,19.2,21.2,0.0
1998-12-11,-0.3,1.9,-3.2,M000,0.0,MZ,1.2,7.9,NE,420.0,580.0,M00000,73.0,56.0,85.0,M000,,,18.7,20.7,0.0
1998-12-12,1.6,11.6,-1.3,M000,0.0,MZ,1.1,9.9,SSW,220.0,530.0,M00000,52.0,33.0,70.0,M000,,,12.9,14.9,0.0
1998-12-13,13.0,17.7,4.1,M000,0.0,MZ,2.5,16.8,SSW,350.0,170.0,M00000,31.0,10.0,59.0,M000,,,7.1,9.1,0.0
1998-12-14,14.3,19.4,2.6,M000,0.0,MZ,2.8,14.3,SW,450.0,60.0,M00000,15.0,5.0,49.0,M000,,,7.0,9.0,0.0
1998-12-15,8.4,14.3,3.6,M000,0.0,MZ,0.8,6.4,SSW,270.0,550.0,M00000,26.0,15.0,45.0,M000,,,9.1,11.1,0.0
1998-12-16,8.8,18.6,2.1,M000,0.0,MZ,1.3,9.3,S,280.0,280.0,M00000,31.0,15.0,52.0,M000,,,7.7,9.7,0.0
1998-12-17,2.5,8.0,-0.8,M000,0.0,MZ,0.9,5.1,SSW,310.0,430.0,M00000,54.0,36.0,69.0,M000,,,14.4,16.4,0.0
1998-12-18,2.1,8.4,-2.3,M000,0.0,MZ,0.9,6.4,SSW,370.0,720.0,M00000,56.0,37.0,75.0,M000,,,15.0,17.0,0.0
1998-12-19,7.5,11.5,1.3,M000,0.0,MZ,3.6,17.0,SSW,370.0,10.0,M00000,26.0,15.0,39.0,M000,,,11.6,13.6,0.0
1998-12-20,-1.8,1.5,-4.4,M000,0.0,MZ,1.1,6.1,NE,390.0,520.0,M00000,72.0,25.0,100.0,M000,,,19.5,21.5,0.0
